,doc_id,token,bow
945,BD0143EN,operations,1
946,BD0143EN,various,1
947,BD0143EN,integrate,1
948,BD0143EN,communicate,1
949,BD0143EN,fundamental,1
950,BD0143EN,job,1
951,BD0143EN,mapreduce,1
952,BD0143EN,random,1
953,BD0143EN,real,2
954,BD0143EN,writes,1
955,WA0101EN,watson,2
956,WA0101EN,analytics,2
957,WA0101EN,welcome,1
958,GPXX04HEEN,build,1
959,GPXX04HEEN,learn,1
960,GPXX04HEEN,using,1
961,GPXX04HEEN,basic,1
962,GPXX04HEEN,guided,1
963,GPXX04HEEN,project,1
964,GPXX04HEEN,company,1
965,GPXX04HEEN,insurance,2
966,GPXX04HEEN,assessment,1
967,GPXX04HEEN,risk,2
968,GPXX04HEEN,actuarial,1
969,GPXX04HEEN,business,1
970,GPXX04HEEN,calculations,1
971,GPXX04HEEN,mathematical,1
972,GPXX04HEEN,model,1
973,GPXX04HEEN,modelling,1
974,GPXX04HEEN,process,1
975,GPXX04HEEN,revenue,1
976,BD0141EN,data,3
977,BD0141EN,learn,1
978,BD0141EN,analyze,1
979,BD0141EN,course,1
980,BD0141EN,using,1
981,BD0141EN,big,1
982,BD0141EN,hadoop,2
983,BD0141EN,tool,1
984,BD0141EN,built,1
985,BD0141EN,top,1
986,BD0141EN,free,1
987,BD0141EN,accessing,1
988,BD0141EN,hive,3
989,BD0141EN,projects,1
990,BD0141EN,warehousing,1
991,CO0401EN,cloud,2
992,CO0401EN,services,1
993,CO0401EN,course,1
994,CO0401EN,ibm,2
995,CO0401EN,microservices,1
996,CO0401EN,basics,1
997,CO0401EN,service,4
998,CO0401EN,control,1
999,CO0401EN,health,1
1000,CO0401EN,istio,2
1001,CO0401EN,kubernetes,2
1002,CO0401EN,managing,1
1003,CO0401EN,mesh,1
1004,CO0401EN,observe,1
1005,CO0401EN,secure,1
1006,CO0401EN,shows,1
1007,CO0401EN,traffic,1
1008,ML0122ENv1,data,6
1009,ML0122ENv1,use,1
1010,ML0122ENv1,accelerating,1
1011,ML0122ENv1,course,1
1012,ML0122ENv1,deep,3
1013,ML0122ENv1,gpu,1
1014,ML0122ENv1,images,1
1015,ML0122ENv1,learning,2
1016,ML0122ENv1,networks,2
1017,ML0122ENv1,neural,1
1018,ML0122ENv1,problems,1
1019,ML0122ENv1,tensorflow,1
1020,ML0122ENv1,sound,1
1021,ML0122ENv1,world,2
1022,ML0122ENv1,different,1
1023,ML0122ENv1,types,1
1024,ML0122ENv1,text,1
1025,ML0122ENv1,real,1
1026,ML0122ENv1,apply,1
1027,ML0122ENv1,capable,1
1028,ML0122ENv1,capture,1
1029,ML0122ENv1,discovering,1
1030,ML0122ENv1,hidden,1
1031,ML0122ENv1,instance,1
1032,ML0122ENv1,kind,1
1033,ML0122ENv1,library,1
1034,ML0122ENv1,majority,1
1035,ML0122ENv1,relevant,1
1036,ML0122ENv1,shallow,1
1037,ML0122ENv1,solve,1
1038,ML0122ENv1,structure,1
1039,ML0122ENv1,structures,1
1040,ML0122ENv1,unlabeled,1
1041,ML0122ENv1,unstructured,1
1042,ML0122ENv1,within¬†these,1
1043,BD0151EN,data,1
1044,BD0151EN,analyze,2
1045,BD0151EN,course,1
1046,BD0151EN,using,2
1047,BD0151EN,analysis,2
1048,BD0151EN,analytics,6
1049,BD0151EN,basics,1
1050,BD0151EN,teaches,1
1051,BD0151EN,common,1
1052,BD0151EN,help,1
1053,BD0151EN,company,3
1054,BD0151EN,perform,1
1055,BD0151EN,text,5
1056,BD0151EN,sentiment,1
1057,BD0151EN,unstructured,1
1058,BD0151EN,applicable,1
1059,BD0151EN,blogs,1
1060,BD0151EN,brand,1
1061,BD0151EN,call,1
1062,BD0151EN,comments,1
1063,BD0151EN,competitors,1
1064,BD0151EN,constitutes,1
1065,BD0151EN,customers,1
1066,BD0151EN,emails,1
1067,BD0151EN,employees,2
1068,BD0151EN,example,1
1069,BD0151EN,face,1
1070,BD0151EN,find,1
1071,BD0151EN,forms,1
1072,BD0151EN,forums,2
1073,BD0151EN,industries,1
1074,BD0151EN,leaked,1
1075,BD0151EN,like,2
1076,BD0151EN,measure,1
1077,BD0151EN,millions,1
1078,BD0151EN,negative,1
1079,BD0151EN,pain,1
1080,BD0151EN,perceptions,1
1081,BD0151EN,points,1
1082,BD0151EN,positive,1
1083,BD0151EN,product,1
1084,BD0151EN,products,1
1085,BD0151EN,questions,1
1086,BD0151EN,secrets,1
1087,BD0151EN,suspicious,1
1088,BD0151EN,tweets,1
1089,TA0106EN,based,1
1090,TA0106EN,course,1
1091,TA0106EN,system,1
1092,TA0106EN,systems,1
1093,TA0106EN,scale,1
1094,TA0106EN,analytics,2
1095,TA0106EN,easy,1
1096,TA0106EN,getting,1
1097,TA0106EN,performance,1
1098,TA0106EN,class,1
1099,TA0106EN,text,2
1100,TA0106EN,fundamental,1
1101,TA0106EN,shows,1
1102,TA0106EN,accurate,1
1103,TA0106EN,addressed,1
1104,TA0106EN,cascading,1
1105,TA0106EN,continuation,1
1106,TA0106EN,declarative,1
1107,TA0106EN,detail,1
1108,TA0106EN,domain,1
1109,TA0106EN,early,1
1110,TA0106EN,enhance,1
1111,TA0106EN,explains,1
1112,TA0106EN,expressivity,1
1113,TA0106EN,extraction,2
1114,TA0106EN,extractors,1
1115,TA0106EN,formalism,1
1116,TA0106EN,grammars,1
1117,TA0106EN,information,2
1118,TA0106EN,limitations,2
1119,TA0106EN,maintain,1
1120,TA0106EN,new,1
1121,TA0106EN,principles,1
1122,TA0106EN,resulting,1
1123,TA0106EN,results,1
1124,TA0106EN,runtime,1
1125,TA0106EN,scalable,1
1126,TA0106EN,standard,1
1127,TA0106EN,suffer,1
1128,TA0106EN,systemt,2
1129,TMP107,data,2
1130,TMP107,bootcamp,2
1131,TMP107,science,2
1132,TMP107,python,2
1133,ML0111EN,node,1
1134,ML0111EN,computations,1
1135,ML0111EN,designed,1
1136,ML0111EN,large,1
1137,ML0111EN,learning,2
1138,ML0111EN,machine,2
1139,ML0111EN,apache,4
1140,ML0111EN,distributed,1
1141,ML0111EN,provides,1
1142,ML0111EN,r,1
1143,ML0111EN,scale,1
1144,ML0111EN,spark,1
1145,ML0111EN,syntax,1
1146,ML0111EN,python,1
1147,ML0111EN,hadoop,1
1148,ML0111EN,functions,1
1149,ML0111EN,algorithms,1
1150,ML0111EN,memory,1
1151,ML0111EN,language,1
1152,ML0111EN,statistical,1
1153,ML0111EN,specific,1
1154,ML0111EN,declarative,1
1155,ML0111EN,runtime,1
1156,ML0111EN,algebra,1
1157,ML0111EN,automatic,1
1158,ML0111EN,constructs,1
1159,ML0111EN,expressed,1
1160,ML0111EN,generation,1
1161,ML0111EN,includes,1
1162,ML0111EN,linear,1
1163,ML0111EN,ml,1
1164,ML0111EN,optimized,1
1165,ML0111EN,plans,1
1166,ML0111EN,primitives,1
1167,ML0111EN,ranging,1
1168,ML0111EN,single,1
1169,ML0111EN,style,1
1170,ML0111EN,systemml,3
1171,GPXX048OEN,build,1
1172,GPXX048OEN,learn,1
1173,GPXX048OEN,based,1
1174,GPXX048OEN,classification,1
1175,GPXX048OEN,using,1
1176,GPXX048OEN,company,1
1177,GPXX048OEN,insurance,1
1178,GPXX048OEN,assessment,1
1179,GPXX048OEN,risk,2
1180,GPXX048OEN,mathematical,1
1181,GPXX048OEN,model,1
1182,GPXX048OEN,process,1
1183,GPXX048OEN,revenue,1
1184,GPXX048OEN,action,1
1185,GPXX048OEN,firewall,1
1186,GPXX048OEN,internet,1
1187,GPXX048OEN,logs,1
1188,GPXX048OEN,task,1
1189,CO0201EN,cloud,2
1190,CO0201EN,learn,1
1191,CO0201EN,deploy,1
1192,CO0201EN,ibm,2
1193,CO0201EN,scale,1
1194,CO0201EN,containers,1
1195,CO0201EN,get,1
1196,CO0201EN,container,1
1197,CO0201EN,essentials,1
1198,CO0201EN,hands,1
1199,CO0201EN,service,1
1200,CO0201EN,help,1
1201,CO0201EN,applications,1
1202,CO0201EN,experience,1
1203,CO0201EN,kubernetes,4
1204,CO0201EN,orchestration,1
1205,GPXX01DCEN,data,1
1206,GPXX01DCEN,learn,1
1207,GPXX01DCEN,networks,2
1208,GPXX01DCEN,neural,2
1209,GPXX01DCEN,using,2
1210,GPXX01DCEN,science,1
1211,GPXX01DCEN,world,1
1212,GPXX01DCEN,different,1
1213,GPXX01DCEN,predict,1
1214,GPXX01DCEN,advanced,1
1215,GPXX01DCEN,health,1
1216,GPXX01DCEN,structures,1
1217,GPXX01DCEN,care,1
1218,GPXX01DCEN,covid,1
1219,GPXX01DCEN,dynamics,1
1220,GPXX01DCEN,prognostication,1
1221,GPXX01DCEN,spread,1
1222,GPXX04XJEN,build,1
1223,GPXX04XJEN,learn,1
1224,GPXX04XJEN,classification,1
1225,GPXX04XJEN,deep,2
1226,GPXX04XJEN,learning,2
1227,GPXX04XJEN,libraries,1
1228,GPXX04XJEN,machine,2
1229,GPXX04XJEN,models,1
1230,GPXX04XJEN,network,1
1231,GPXX04XJEN,security,1
1232,GPXX04XJEN,dataset,1
1233,GPXX04XJEN,help,1
1234,GPXX04XJEN,advanced,1
1235,GPXX04XJEN,task,1
1236,GPXX04XJEN,areas,1
1237,GPXX04XJEN,collection,1
1238,GPXX04XJEN,frameworks,1
1239,GPXX04XJEN,helping,1
1240,GPXX04XJEN,junction,1
1241,GPXX04XJEN,sms,1
1242,GPXX04XJEN,spam,2
1243,GPXX0JZ4EN,data,2
1244,GPXX0JZ4EN,learn,1
1245,GPXX0JZ4EN,learning,1
1246,GPXX0JZ4EN,machine,1
1247,GPXX0JZ4EN,models,1
1248,GPXX0JZ4EN,analysis,2
1249,GPXX0JZ4EN,master,1
1250,GPXX0JZ4EN,visual,2
1251,GPXX0JZ4EN,banking,2
1252,GPXX0ZYVEN,data,1
1253,GPXX0ZYVEN,learn,1
1254,GPXX0ZYVEN,based,1
1255,GPXX0ZYVEN,libraries,1
1256,GPXX0ZYVEN,analysis,2
1257,GPXX0ZYVEN,security,1
1258,GPXX0ZYVEN,dataset,2
1259,GPXX0ZYVEN,make,1
1260,GPXX0ZYVEN,secure,1
1261,GPXX0ZYVEN,frameworks,1
1262,GPXX0ZYVEN,helping,1
1263,GPXX0ZYVEN,area,1
1264,GPXX0ZYVEN,card,2
1265,GPXX0ZYVEN,clients,1
1266,GPXX0ZYVEN,credit,2
1267,GPXX0ZYVEN,preliminary,1
1268,GPXX0ZMZEN,data,2
1269,GPXX0ZMZEN,classification,1
1270,GPXX0ZMZEN,learning,1
1271,GPXX0ZMZEN,machine,1
1272,GPXX0ZMZEN,analysis,1
1273,GPXX0ZMZEN,big,1
1274,GPXX0ZMZEN,science,1
1275,GPXX0ZMZEN,world,1
1276,GPXX0ZMZEN,advanced,2
1277,GPXX0ZMZEN,health,1
1278,GPXX0ZMZEN,care,1
1279,GPXX0ZMZEN,covid,1
1280,GPXX0ZMZEN,spread,1
1281,GPXX0742EN,build,1
1282,GPXX0742EN,learn,1
1283,GPXX0742EN,libraries,1
1284,GPXX0742EN,network,2
1285,GPXX0742EN,security,1
1286,GPXX0742EN,dataset,1
1287,GPXX0742EN,help,1
1288,GPXX0742EN,model,1
1289,GPXX0742EN,traffic,1
1290,GPXX0742EN,task,1
1291,GPXX0742EN,areas,1
1292,GPXX0742EN,frameworks,1
1293,GPXX0742EN,helping,1
1294,GPXX0742EN,junction,1
1295,GPXX0742EN,anomaly,1
1296,GPXX0742EN,detection,3
1297,GPXX0742EN,evaluation,1
1298,GPXX0742EN,intrusion,2
1299,GPXX0742EN,iscxids2012,1
1300,GPXX0742EN,nlp,1
1301,GPXX0KV4EN,apps,1
1302,GPXX0KV4EN,build,1
1303,GPXX0KV4EN,create,1
1304,GPXX0KV4EN,node,4
1305,GPXX0KV4EN,take,1
1306,GPXX0KV4EN,one,1
1307,GPXX0KV4EN,popular,1
1308,GPXX0KV4EN,using,1
1309,GPXX0KV4EN,server,1
1310,GPXX0KV4EN,get,1
1311,GPXX0KV4EN,guided,1
1312,GPXX0KV4EN,project,1
1313,GPXX0KV4EN,started,2
1314,GPXX0KV4EN,getting,1
1315,GPXX0KV4EN,javascript,2
1316,GPXX0KV4EN,side,1
1317,GPXX0KV4EN,backend,1
1318,GPXX0KV4EN,frontend,1
1319,GPXX0KV4EN,heard,1
1320,GPXX0KV4EN,js,4
1321,GPXX0KV4EN,know,1
1322,GPXX0KV4EN,technology,1
1323,GPXX01RYEN,create,1
1324,GPXX01RYEN,learn,1
1325,GPXX01RYEN,use,1
1326,GPXX01RYEN,database,2
1327,GPXX01RYEN,project,1
1328,GPXX01RYEN,started,1
1329,GPXX01RYEN,line,2
1330,GPXX01RYEN,getting,1
1331,GPXX01RYEN,mysql,2
1332,GPXX01RYEN,query,1
1333,GPXX01RYEN,interface,1
1334,GPXX01RYEN,structure,1
1335,GPXX01RYEN,backup,1
1336,GPXX01RYEN,cli,1
1337,GPXX01RYEN,command,2
1338,GPXX01RYEN,contents,1
1339,GPXX01RYEN,dump,1
1340,GPXX01RYEN,explore,1
1341,GPXX01RYEN,restore,1
1342,GPXX01RYEN,tables,3
1343,CC0120EN,cloud,3
1344,CC0120EN,learn,1
1345,CC0120EN,ibm,3
1346,CC0120EN,provides,1
1347,CC0120EN,introduction,2
1348,CC0120EN,short,1
1349,CC0120EN,clients,1
1350,CC0120EN,excited,1
1351,CC0120EN,features,1
1352,CC0120EN,functionality,1
1353,CC0120EN,implement,1
1354,CC0120EN,satellite,3
1355,QC0101EN,course,1
1356,QC0101EN,computing,2
1357,QC0101EN,introduction,1
1358,QC0101EN,world,1
1359,QC0101EN,introduces,1
1360,QC0101EN,quantum,2
1361,QC0101EN,strange,1
1362,GPXX0YMEEN,ai,1
1363,GPXX0YMEEN,create,1
1364,GPXX0YMEEN,fun,1
1365,GPXX0YMEEN,learn,1
1366,GPXX0YMEEN,learning,1
1367,GPXX0YMEEN,big,1
1368,GPXX0YMEEN,project,1
1369,GPXX0YMEEN,python,2
1370,GPXX0YMEEN,web,1
1371,GPXX0YMEEN,help,1
1372,GPXX0YMEEN,serverless,1
1373,GPXX0YMEEN,skills,1
1374,GPXX0YMEEN,million,1
1375,GPXX0YMEEN,job,1
1376,GPXX0YMEEN,app,2
1377,GPXX0YMEEN,debate,1
1378,GPXX0YMEEN,detector,1
1379,GPXX0YMEEN,dollar,1
1380,GPXX0YMEEN,great,1
1381,GPXX0YMEEN,hotdog,3
1382,GPXX0YMEEN,idea,1
1383,GPXX0YMEEN,land,1
1384,GPXX0YMEEN,launch,2
1385,GPXX0YMEEN,let,1
1386,GPXX0YMEEN,next,1
1387,GPXX0YMEEN,picture,2
1388,GPXX0YMEEN,prove,1
1389,GPXX0YMEEN,pursue,1
1390,GPXX0YMEEN,settle,1
1391,GPXX0YMEEN,tells,1
1392,GPXX0YMEEN,wondered,1
1393,GPXX0YMEEN,wonder‚,1
1394,GPXX0YMEEN,you‚,1
1395,GPXX0Q8AEN,data,2
1396,GPXX0Q8AEN,learn,1
1397,GPXX0Q8AEN,analysis,2
1398,GPXX0Q8AEN,framework,1
1399,GPXX0Q8AEN,master,1
1400,GPXX0Q8AEN,banking,2
1401,GPXX0Q8AEN,eda,2
1402,GPXX0Q8AEN,exploratory,2
1403,GPXX0Q8AEN,pandas,2
1404,TA0105EN,data,2
1405,TA0105EN,learn,1
1406,TA0105EN,ibm,1
1407,TA0105EN,learning,1
1408,TA0105EN,machine,1
1409,TA0105EN,analytics,2
1410,TA0105EN,media,1
1411,TA0105EN,social,1
1412,TA0105EN,topic,1
1413,TA0105EN,today,1
1414,TA0105EN,text,4
1415,TA0105EN,logs,1
1416,TA0105EN,articles,1
1417,TA0105EN,derive,1
1418,TA0105EN,enroll,1
1419,TA0105EN,experts,1
1420,TA0105EN,hot,1
1421,TA0105EN,insights,1
1422,TA0105EN,interested,1
1423,TA0105EN,news,1
1424,TA0105EN,valuable,1
1425,GPXX0XFQEN,create,2
1426,GPXX0XFQEN,data,2
1427,GPXX0XFQEN,learn,1
1428,GPXX0XFQEN,using,2
1429,GPXX0XFQEN,database,1
1430,GPXX0XFQEN,project,1
1431,GPXX0XFQEN,service,1
1432,GPXX0XFQEN,user,1
1433,GPXX0XFQEN,tool,1
1434,GPXX0XFQEN,mysql,2
1435,GPXX0XFQEN,interface,1
1436,GPXX0XFQEN,tables,2
1437,GPXX0XFQEN,graphical,1
1438,GPXX0XFQEN,gui,1
1439,GPXX0XFQEN,phpmyadmin,2
1440,GPXX07REN,learn,1
1441,GPXX07REN,including,1
1442,GPXX07REN,database,1
1443,GPXX07REN,project,1
1444,GPXX07REN,world,1
1445,GPXX07REN,relational,2
1446,GPXX07REN,concepts,3
1447,GPXX07REN,real,1
1448,GPXX07REN,model,2
1449,GPXX07REN,apply,1
1450,GPXX07REN,example,1
1451,GPXX07REN,attribute,1
1452,GPXX07REN,cardinality,1
1453,GPXX07REN,degree,1
1454,GPXX07REN,entity,1
1455,GPXX07REN,learned,1
1456,GPXX07REN,relation,1
1457,GPXX07REN,terms,1
1458,PA0101EN,take,1
1459,PA0101EN,course,3
1460,PA0101EN,ibm,1
1461,PA0101EN,fundamentals,2
1462,PA0101EN,times,1
1463,PA0101EN,available,1
1464,PA0101EN,students,2
1465,PA0101EN,free,2
1466,PA0101EN,online,1
1467,PA0101EN,modelling,1
1468,PA0101EN,achievement,1
1469,PA0101EN,certificate,1
1470,PA0101EN,completed,1
1471,PA0101EN,download,1
1472,PA0101EN,labs,1
1473,PA0101EN,many,1
1474,PA0101EN,modeler,1
1475,PA0101EN,modeling,1
1476,PA0101EN,predictive,2
1477,PA0101EN,print,1
1478,PA0101EN,spss,1
1479,PA0101EN,trial,1
1480,PA0101EN,wish,1
1481,BC0202EN,build,2
1482,BC0202EN,iot,2
1483,BC0202EN,learn,1
1484,BC0202EN,node,1
1485,BC0202EN,red,1
1486,BC0202EN,use,1
1487,BC0202EN,want,1
1488,BC0202EN,hardware,1
1489,BC0202EN,network,3
1490,BC0202EN,set,1
1491,BC0202EN,asset,1
1492,BC0202EN,blockchain,2
1493,BC0202EN,chain,2
1494,BC0202EN,configure,1
1495,BC0202EN,dashboard,1
1496,BC0202EN,device,1
1497,BC0202EN,monitor,1
1498,BC0202EN,perishable,1
1499,BC0202EN,purchase,1
1500,BC0202EN,simulated,1
1501,BC0202EN,supply,2
1502,BC0202EN,tracker,1
1503,BC0202EN,tracking,1
1504,BC0101EN,learn,1
1505,BC0101EN,problems,1
1506,BC0101EN,understand,1
1507,BC0101EN,essentials,1
1508,BC0101EN,basics,1
1509,BC0101EN,applications,1
1510,BC0101EN,business,1
1511,BC0101EN,solve,1
1512,BC0101EN,technology,1
1513,BC0101EN,blockchain,2
1514,BC0101EN,chaincode,1
1515,BC0101EN,developing,1
1516,GPXX0725EN,create,1
1517,GPXX0725EN,learn,1
1518,GPXX0725EN,use,1
1519,GPXX0725EN,database,2
1520,GPXX0725EN,project,1
1521,GPXX0725EN,started,1
1522,GPXX0725EN,line,2
1523,GPXX0725EN,getting,1
1524,GPXX0725EN,query,1
1525,GPXX0725EN,interface,1
1526,GPXX0725EN,structure,1
1527,GPXX0725EN,backup,1
1528,GPXX0725EN,cli,1
1529,GPXX0725EN,command,2
1530,GPXX0725EN,contents,1
1531,GPXX0725EN,dump,1
1532,GPXX0725EN,explore,1
1533,GPXX0725EN,restore,1
1534,GPXX0725EN,tables,3
1535,GPXX0725EN,postgresql,2
1536,BC0201EN,build,2
1537,BC0201EN,developer,1
1538,BC0201EN,learn,1
1539,BC0201EN,ibm,1
1540,BC0201EN,networks,2
1541,BC0201EN,application,1
1542,BC0201EN,first,1
1543,BC0201EN,get,1
1544,BC0201EN,smart,1
1545,BC0201EN,dive,1
1546,BC0201EN,experience,1
1547,BC0201EN,business,1
1548,BC0201EN,blockchain,3
1549,BC0201EN,chaincode,1
1550,BC0201EN,components,1
1551,BC0201EN,composer,1
1552,BC0201EN,consensus,1
1553,BC0201EN,contracts,1
1554,BC0201EN,deeper,1
1555,BC0201EN,foundation,1
1556,BC0201EN,hyperledger,1
1557,BC0201EN,ledgers,1
1558,GPXX0MIIEN,create,1
1559,GPXX0MIIEN,data,1
1560,GPXX0MIIEN,learn,1
1561,GPXX0MIIEN,use,1
1562,GPXX0MIIEN,using,1
1563,GPXX0MIIEN,database,1
1564,GPXX0MIIEN,project,1
1565,GPXX0MIIEN,service,1
1566,GPXX0MIIEN,user,1
1567,GPXX0MIIEN,tool,1
1568,GPXX0MIIEN,constraints,2
1569,GPXX0MIIEN,mysql,2
1570,GPXX0MIIEN,interface,1
1571,GPXX0MIIEN,add,1
1572,GPXX0MIIEN,tables,1
1573,GPXX0MIIEN,graphical,1
1574,GPXX0MIIEN,gui,1
1575,GPXX0MIIEN,phpmyadmin,1
1576,GPXX0MIIEN,enforce,1
1577,GPXX0MIIEN,entry,1
1578,GPXX0MIIEN,keys,2
1579,GPXX0MIIEN,relationships,1
1580,GPXX0MIIEN,rules,1
1581,BD0223EN,data,1
1582,BD0223EN,provides,2
1583,BD0223EN,spark,3
1584,BD0223EN,analytics,1
1585,BD0223EN,algorithms,1
1586,BD0223EN,set,1
1587,BD0223EN,graph,3
1588,BD0223EN,fundamental,1
1589,BD0223EN,library,1
1590,BD0223EN,collection,1
1591,BD0223EN,addition,1
1592,BD0223EN,allows,1
1593,BD0223EN,builders,1
1594,BD0223EN,computation,1
1595,BD0223EN,edges,1
1596,BD0223EN,exploring,1
1597,BD0223EN,graphx,3
1598,BD0223EN,growing,1
1599,BD0223EN,operators,1
1600,BD0223EN,paradigm,1
1601,BD0223EN,parallel,2
1602,BD0223EN,representation,1
1603,BD0223EN,simplify,1
1604,BD0223EN,tasks,1
1605,BD0223EN,vertices,1
1606,GPXX0435EN,data,1
1607,GPXX0435EN,learn,1
1608,GPXX0435EN,analysis,2
1609,GPXX0435EN,science,1
1610,GPXX0435EN,basic,1
1611,GPXX0435EN,guided,1
1612,GPXX0435EN,project,1
1613,GPXX0435EN,tests,1
1614,GPXX0435EN,statistical,2
1615,GPXX0435EN,make,1
1616,GPXX0435EN,health,1
1617,GPXX0435EN,information,1
1618,GPXX0435EN,care,1
1619,GPXX0435EN,download,1
1620,GPXX0435EN,blood,1
1621,GPXX0435EN,collected,1
1622,GPXX0435EN,diseases,1
1623,GPXX0435EN,elisa,1
1624,GPXX0435EN,groups,1
1625,GPXX0435EN,igg,1
1626,GPXX0435EN,igm,1
1627,GPXX0435EN,influenza,1
1628,GPXX0435EN,pre,1
1629,GPXX0435EN,preparate,1
1630,GPXX0435EN,previous,1
1631,GPXX0435EN,tuberculosis,1
1632,GPXX0435EN,vaccination,2
1633,GPXX06ZLEN,create,2
1634,GPXX06ZLEN,data,2
1635,GPXX06ZLEN,learn,1
1636,GPXX06ZLEN,using,2
1637,GPXX06ZLEN,database,1
1638,GPXX06ZLEN,project,1
1639,GPXX06ZLEN,service,1
1640,GPXX06ZLEN,user,1
1641,GPXX06ZLEN,tool,1
1642,GPXX06ZLEN,interface,1
1643,GPXX06ZLEN,tables,2
1644,GPXX06ZLEN,graphical,1
1645,GPXX06ZLEN,gui,1
1646,GPXX06ZLEN,postgresql,1
1647,GPXX06ZLEN,pgadmin,2
1648,GPXX0QS6EN,system,1
1649,GPXX0QS6EN,microservices,1
1650,GPXX0QS6EN,using,1
1651,GPXX0QS6EN,application,1
1652,GPXX0QS6EN,eclipse,1
1653,GPXX0QS6EN,java,1
1654,GPXX0QS6EN,microprofile,1
1655,GPXX0QS6EN,microservice,1
1656,GPXX0QS6EN,explore,1
1657,GPXX0QS6EN,metrics,4
1658,GPXX0QS6EN,monitoring,1
1659,GPXX0QS6EN,provide,1
1660,GPXX07YGEN,microservices,2
1661,GPXX07YGEN,using,2
1662,GPXX07YGEN,running,1
1663,GPXX07YGEN,microprofile,1
1664,GPXX07YGEN,kubernetes,2
1665,GPXX07YGEN,secrets,1
1666,GPXX07YGEN,configure,1
1667,GPXX07YGEN,config,1
1668,GPXX07YGEN,configmaps,1
1669,GPXX07YGEN,configuration,1
1670,GPXX07YGEN,configuring,1
1671,GPXX07YGEN,externalize,1
1672,AI0111EN,ai,2
1673,AI0111EN,learn,1
1674,AI0111EN,swift,2
1675,AI0111EN,accelerate,1
1676,AI0111EN,course,1
1677,AI0111EN,google,1
1678,AI0111EN,learning,1
1679,AI0111EN,machine,1
1680,AI0111EN,tensorflow,2
1681,AI0111EN,framework,1
1682,AI0111EN,development,1
1683,AI0111EN,game,1
1684,AI0111EN,building,1
1685,AI0111EN,model,1
1686,AI0111EN,new,1
1687,AI0111EN,agents,1
1688,AI0111EN,cartpole,1
1689,AI0111EN,games,1
1690,AI0111EN,going,1
1691,AI0111EN,play,1
1692,AI0111EN,playing,1
1693,AI0111EN,s4tf,1
1694,AI0111EN,tac,1
1695,AI0111EN,tic,1
1696,AI0111EN,toe,1
1697,GPXX0QJFEN,restful,1
1698,GPXX0QJFEN,liberty,1
1699,GPXX0QJFEN,open,1
1700,GPXX0QJFEN,java,2
1701,GPXX0QJFEN,enable,1
1702,GPXX0QJFEN,enabling,1
1703,GPXX0QJFEN,microservice,1
1704,GPXX0QJFEN,sharing,2
1705,GPXX0QJFEN,code,1
1706,GPXX0QJFEN,cors,2
1707,GPXX0QJFEN,cross,2
1708,GPXX0QJFEN,origin,2
1709,GPXX0QJFEN,resource,2
1710,GPXX0QJFEN,writing,1
1711,GPXX0LLEEN,cloud,1
1712,GPXX0LLEEN,create,1
1713,GPXX0LLEEN,data,1
1714,GPXX0LLEEN,learn,1
1715,GPXX0LLEEN,ibm,1
1716,GPXX0LLEEN,project,1
1717,GPXX0LLEEN,started,1
1718,GPXX0LLEEN,getting,1
1719,GPXX0LLEEN,db2,2
1720,GPXX0LLEEN,tables,1
1721,BD0121EN,data,1
1722,BD0121EN,designed,1
1723,BD0121EN,large,1
1724,BD0121EN,time,1
1725,BD0121EN,using,1
1726,BD0121EN,analyzing,1
1727,BD0121EN,apache,1
1728,BD0121EN,hadoop,1
1729,BD0121EN,handle,1
1730,BD0121EN,language,1
1731,BD0121EN,programming,1
1732,BD0121EN,focus,1
1733,BD0121EN,kind,1
1734,BD0121EN,actual,1
1735,BD0121EN,allow,1
1736,BD0121EN,anything,1
1737,BD0121EN,data‚,1
1738,BD0121EN,developed,1
1739,BD0121EN,eat,1
1740,BD0121EN,hence,1
1741,BD0121EN,mapper,1
1742,BD0121EN,name,1
1743,BD0121EN,people,1
1744,BD0121EN,pig,3
1745,BD0121EN,pigs,1
1746,BD0121EN,programs,1
1747,BD0121EN,reducer,1
1748,BD0121EN,sets,1
1749,BD0121EN,spend,1
1750,BD0121EN,write,1
1751,BD0121EN,yahoo,1
1752,BD0135EN,data,1
1753,BD0135EN,learn,1
1754,BD0135EN,course,1
1755,BD0135EN,ibm,1
1756,BD0135EN,using,1
1757,BD0135EN,big,1
1758,BD0135EN,distributed,2
1759,BD0135EN,framework,1
1760,BD0135EN,used,1
1761,BD0135EN,develop,1
1762,BD0135EN,world,1
1763,BD0135EN,java,1
1764,BD0135EN,applications,2
1765,BD0135EN,modules,1
1766,BD0135EN,real,1
1767,BD0135EN,domain,1
1768,BD0135EN,developing,1
1769,BD0135EN,biginsights,1
1770,BD0135EN,contextualize,1
1771,BD0135EN,examples,1
1772,BD0135EN,manage,1
1773,BD0135EN,motivate,1
1774,BD0135EN,study,1
1775,BD0135EN,tandem,1
1776,BD0135EN,zookeeper,2
1777,BD0133EN,data,1
1778,BD0133EN,course,1
1779,BD0133EN,using,1
1780,BD0133EN,apache,1
1781,BD0133EN,big,1
1782,BD0133EN,teaches,1
1783,BD0133EN,control,1
1784,BD0133EN,hadoop,2
1785,BD0133EN,software,1
1786,BD0133EN,free,1
1787,BD0133EN,projects,1
